,meeting_key,session_key,driver_number,i1_speed,i2_speed,st_speed,date_start,lap_duration,is_pit_out_lap,duration_sector_1,duration_sector_2,duration_sector_3,segments_sector_1,segments_sector_2,segments_sector_3,lap_number
19,1246,9606,1,286.0,260,,2024-09-22T12:36:40.702000+00:00,98.172,False,28.989,41.72,27.463,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2049, 2048, 2048, 2048, 2048, 2048]",21
20,1246,9606,1,285.0,261,,2024-09-22T12:38:18.897000+00:00,98.192,False,28.989,41.704,27.499,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2049, 2049]",22
21,1246,9606,1,284.0,262,,2024-09-22T12:39:57.044000+00:00,98.231,False,29.016,41.711,27.504,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2049, 2048, 2048, 2048, 2048, 2048, 2048]",23
22,1246,9606,1,283.0,261,,2024-09-22T12:41:35.378000+00:00,98.399,False,29.056,41.782,27.561,"[2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",24
23,1246,9606,1,285.0,261,,2024-09-22T12:43:13.691000+00:00,98.641,False,29.062,41.99,27.589,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2049, 2048, 2048, 2048, 2048, 2048]",25
24,1246,9606,1,,262,,2024-09-22T12:44:52.403000+00:00,98.575,False,29.106,41.818,27.651,"[2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",26
25,1246,9606,1,284.0,261,,2024-09-22T12:46:30.885000+00:00,98.927,False,29.264,41.975,27.688,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2049, 2048, 2048, 2048, 2048, 2048]",27
26,1246,9606,1,285.0,262,276.0,2024-09-22T12:48:09.964000+00:00,99.265,False,29.236,42.261,27.768,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2064, 2064, 2064]",28
27,1246,9606,1,286.0,261,,2024-09-22T12:49:49.137000+00:00,107.873,False,29.284,42.515,36.074,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2049, 2049, 2048, 2048, 2048, 2048, 2048]",29
28,1246,9606,1,306.0,277,,2024-09-22T12:51:37.089000+00:00,118.989,True,49.957,41.662,27.37,"[2064, 2064, 2064, 2048, 2049, 2048, 2048, 2049]","[2048, 2048, 2048, 2049, 2048, 2048, 2048, 2049]","[2049, 2048, 2048, 2048, 2049, 2048, 2049, 2049]",30
