meeting_key,session_key,driver_number,i1_speed,i2_speed,st_speed,date_start,lap_duration,is_pit_out_lap,duration_sector_1,duration_sector_2,duration_sector_3,segments_sector_1,segments_sector_2,segments_sector_3,lap_number
1234,9507,11,214.0,185,318,2024-05-05T21:10:06.185000+00:00,91.513,False,30.89,34.929,25.694,"[None, 2048, 2049, 2049, 2049, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2049, 2048, 2048, 2048]","[2049, 2048, 2048, 2048, 2048, 2049, 2048]",42
1234,9507,11,212.0,185,319,2024-05-05T21:11:37.655000+00:00,91.405,False,30.803,34.937,25.665,"[None, 2048, 2049, 2048, 2049, 2049, 2049, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2049, 2048, 2048, 2048]","[2049, 2048, 2048, 2049, 2048, 2048, 2048]",43
1234,9507,11,215.0,185,316,2024-05-05T21:13:09.158000+00:00,91.509,False,30.729,35.039,25.741,"[None, 2049, 2049, 2049, 2048, 2048, 2048, 2048, 2048]","[2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2049, 2048]",44
1234,9507,11,,185,319,2024-05-05T21:14:40.663000+00:00,91.532,False,30.864,35.058,25.61,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2049, 2048, 2048, 2048, 2048, 2049, 2048]",45
1234,9507,11,217.0,187,318,2024-05-05T21:16:12.117000+00:00,91.681,False,30.825,35.142,25.714,"[None, 2048, 2048, 2048, 2048, 2048, 2049, 2048, 2049]","[2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",46
1234,9507,11,212.0,186,320,2024-05-05T21:17:43.805000+00:00,91.369,False,30.732,34.991,25.646,"[None, 2049, 2048, 2048, 2048, 2048, 2049, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2049, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",47
1234,9507,11,213.0,186,317,2024-05-05T21:19:15.197000+00:00,91.549,False,30.75,35.14,25.659,"[None, 2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2049, 2048, 2048, 2048, 2048, 2048, 2048]",48
1234,9507,11,212.0,185,318,2024-05-05T21:20:46.793000+00:00,91.396,False,30.732,34.959,25.705,"[None, 2048, 2048, 2048, 2049, 2048, 2048, 2049, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2049, 2048, 2048, 2048, 2048, 2048, 2048]",49
1234,9507,11,215.0,188,318,2024-05-05T21:22:18.176000+00:00,91.735,False,30.746,35.265,25.724,"[None, 2048, 2048, 2048, 2049, 2048, 2048, 2049, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2049]",50
1234,9507,11,214.0,186,317,2024-05-05T21:23:49.826000+00:00,91.519,False,30.706,35.093,25.72,"[None, 2048, 2048, 2048, 2049, 2049, 2049, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",51
1234,9507,11,213.0,185,318,2024-05-05T21:25:21.406000+00:00,91.53,False,30.739,35.169,25.622,"[None, 2048, 2048, 2048, 2049, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",52
1234,9507,11,214.0,186,318,2024-05-05T21:26:52.924000+00:00,91.316,False,30.534,35.149,25.633,"[None, 2049, 2048, 2048, 2048, 2048, 2048, 2049, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2049]",53
1234,9507,11,216.0,187,319,2024-05-05T21:28:24.276000+00:00,91.178,False,30.488,35.035,25.655,"[None, 2048, 2048, 2048, 2049, 2048, 2048, 2049, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2049, 2048, 2048, 2048, 2048, 2048, 2049]",54
1234,9507,11,,186,317,2024-05-05T21:29:55.455000+00:00,90.855,False,30.505,34.766,25.584,"[None, 2048, 2048, 2049, 2049, 2049, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2049, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",55
1234,9507,11,215.0,186,322,2024-05-05T21:31:26.339000+00:00,91.294,False,30.62,35.024,25.65,"[None, 2048, 2048, 2049, 2049, 2048, 2048, 2049, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2049, 2048, 2048, 2048, 2048, 2049, 2048]",56
1234,9507,11,214.0,187,323,2024-05-05T21:32:57.521000+00:00,91.223,False,30.624,34.871,25.728,"[None, 2048, 2048, 2048, 2048, 2049, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2064]",57
