meeting_key,session_key,driver_number,i1_speed,i2_speed,st_speed,date_start,lap_duration,is_pit_out_lap,duration_sector_1,duration_sector_2,duration_sector_3,segments_sector_1,segments_sector_2,segments_sector_3,lap_number
1234,9507,1,211.0,184,310,2024-05-05T20:34:25.782000+00:00,92.926,False,31.35,35.491,26.085,"[None, 2048, 2048, 2051, 2049, 2048, 2049, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2049, 2048, 2048, 2048, 2048, 2048, 2048]",21
1234,9507,1,212.0,184,310,2024-05-05T20:35:58.614000+00:00,92.906,False,31.387,35.453,26.066,"[None, 2048, 2048, 2048, 2048, 2048, 2049, 2048, 2048]","[2048, 2048, 2048, 2048, 2049, 2048, 2048, 2048, 2048]","[2048, 2048, 2049, 2048, 2048, 2048, 2064]",22
1234,9507,1,83.0,179,317,2024-05-05T20:37:31.612000+00:00,111.938,False,34.111,46.78,31.047,"[None, 2048, 2048, 2048, 2048, 2048, 2049, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2049, 2048, 2048, 2048, 2048, 2049, 2048]",23
1234,9507,1,211.0,185,307,2024-05-05T20:39:23.577000+00:00,107.087,True,45.854,35.283,25.95,"[2064, 2064, 2064, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2049, 2048, 2048, 2048, 2048, 2048, 2049]",24
1234,9507,1,212.0,186,309,2024-05-05T20:41:10.722000+00:00,92.298,False,31.146,35.182,25.97,"[2048, 2048, 2049, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",25
1234,9507,1,210.0,185,310,2024-05-05T20:42:42.918000+00:00,92.41,False,31.18,35.194,26.036,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2049, 2048, 2048, 2048]","[2049, 2049, 2048, 2048, 2048, 2051, 2049]",26
1234,9507,1,213.0,185,310,2024-05-05T20:44:15.353000+00:00,92.515,False,31.06,35.072,26.383,"[None, 2048, 2048, 2048, 2048, 2048, 2049, 2048, 2048]","[2049, 2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2049, 2049, 2048, 2048, 2048, 2048, 2048]",27
1234,9507,1,212.0,185,311,2024-05-05T20:45:47.805000+00:00,99.376,False,30.997,35.165,33.214,"[2049, 2048, 2048, 2048, 2048, 2048, 2049, 2049, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",28
1234,9507,1,110.0,149,125,2024-05-05T20:47:27.238000+00:00,146.519,False,48.739,56.064,41.716,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",29
1234,9507,1,131.0,171,272,2024-05-05T20:49:53.608000+00:00,124.42,False,58.171,37.695,28.554,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",30
1234,9507,1,206.0,179,291,2024-05-05T20:51:58.124000+00:00,101.077,False,36.388,37.212,27.477,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",31
1234,9507,1,150.0,164,107,2024-05-05T20:53:39.282000+00:00,155.033,False,58.501,58.369,38.163,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2049, 2049, 2049, 2048, 2048, 2048, 2049]",32
1234,9507,1,213.0,185,313,2024-05-05T20:56:14.228000+00:00,92.227,False,31.596,34.889,25.742,"[2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2049, 2049, 2049, 2049, 2049, 2048, 2048, 2048, 2048]","[2049, 2048, 2049, 2048, 2048, 2048, 2048]",33
