meeting_key,session_key,driver_number,i1_speed,i2_speed,st_speed,date_start,lap_duration,is_pit_out_lap,duration_sector_1,duration_sector_2,duration_sector_3,segments_sector_1,segments_sector_2,segments_sector_3,lap_number
1246,9606,4,274.0,260,278.0,2024-09-22T12:36:25.643000+00:00,97.198,False,28.918,41.088,27.192,"[2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2049, 2048, 2048, 2049, 2048, 2051, 2051]",21
1246,9606,4,276.0,260,279.0,2024-09-22T12:38:02.787000+00:00,97.115,False,28.812,41.272,27.031,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2049, 2051, 2048, 2048]",22
1246,9606,4,279.0,260,280.0,2024-09-22T12:39:39.915000+00:00,97.212,False,28.855,41.138,27.219,"[2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2049, 2048, 2048, 2048, 2048, 2048, 2048]",23
1246,9606,4,280.0,261,281.0,2024-09-22T12:41:17.157000+00:00,97.527,False,28.974,41.386,27.167,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",24
1246,9606,4,275.0,260,282.0,2024-09-22T12:42:54.735000+00:00,97.404,False,28.797,41.373,27.234,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",25
1246,9606,4,281.0,261,283.0,2024-09-22T12:44:32.070000+00:00,97.26,False,28.828,41.187,27.245,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2049]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2049, 2048, 2048, 2048, 2048, 2048]",26
1246,9606,4,280.0,262,282.0,2024-09-22T12:46:09.385000+00:00,97.603,False,28.941,41.425,27.237,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2049, 2048, 2048, 2049, 2048, 2048, 2048]",27
1246,9606,4,276.0,261,283.0,2024-09-22T12:47:46.920000+00:00,97.528,False,28.917,41.385,27.226,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",28
1246,9606,4,290.0,262,,2024-09-22T12:49:24.483000+00:00,101.878,False,28.963,41.543,31.372,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2049]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2064, 2064, 2064]",29
1246,9606,4,289.0,262,281.0,2024-09-22T12:51:06.322000+00:00,107.073,False,29.259,41.876,35.938,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 0]",30
