meeting_key,session_key,driver_number,i1_speed,i2_speed,st_speed,date_start,lap_duration,is_pit_out_lap,duration_sector_1,duration_sector_2,duration_sector_3,segments_sector_1,segments_sector_2,segments_sector_3,lap_number
1234,9507,81,212.0,183,315,2024-05-05T20:34:29.530000+00:00,92.93,False,31.343,35.538,26.049,"[None, 2048, 2048, 2048, 2049, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",21
1234,9507,81,,182,316,2024-05-05T20:36:02.303000+00:00,92.716,False,31.397,35.265,26.054,"[None, 2048, 2048, 2048, 2048, 2049, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2049, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",22
1234,9507,81,163.0,186,310,2024-05-05T20:37:35.126000+00:00,107.104,False,35.28,45.686,26.138,"[None, 2048, 2048, 2048, 2048, 2048, 2049, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",23
1234,9507,81,212.0,185,313,2024-05-05T20:39:22.188000+00:00,92.455,False,31.012,35.326,26.117,"[None, 2048, 2048, 2048, 2049, 2048, 2049, 2049, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2049, 2049]",24
1234,9507,81,211.0,185,315,2024-05-05T20:40:54.697000+00:00,92.453,False,31.003,35.415,26.035,"[None, 2048, 2048, 2049, 2049, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2049, 2048, 2048, 2048]",25
1234,9507,81,,184,314,2024-05-05T20:42:27.214000+00:00,92.656,False,31.202,35.409,26.045,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2049, 2048, 2048, 2048, 2048, 2048, 2064]",26
1234,9507,81,,185,315,2024-05-05T20:43:59.793000+00:00,97.602,False,31.089,35.412,31.101,"[None, 2048, 2048, 2048, 2049, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2049, 2048, 2048, 2048, 2048]","[2049, 2048, 2048, 2048, 2048, 2048, 2048]",27
1234,9507,81,212.0,186,92,2024-05-05T20:45:37.458000+00:00,115.479,True,45.644,34.902,34.933,"[2064, 2064, 2064, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2051, 2048, 2049, 2049]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",28
1234,9507,81,139.0,118,114,2024-05-05T20:47:32.868000+00:00,142.836,False,46.298,55.356,41.182,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",29
1234,9507,81,160.0,173,279,2024-05-05T20:49:55.653000+00:00,125.882,False,57.922,39.53,28.43,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",30
1234,9507,81,199.0,164,269,2024-05-05T20:52:01.531000+00:00,102.757,False,35.715,38.39,28.652,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2049]",31
1234,9507,81,103.0,120,140,2024-05-05T20:53:44.396000+00:00,150.441,False,55.836,58.454,36.151,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2049, 2049, 2048, 2048, 2048, 2049, 2049]",32
1234,9507,81,215.0,184,315,2024-05-05T20:56:14.837000+00:00,93.248,False,32.05,35.42,25.778,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2049, 2049, 2049, 2048, 2048, 2048, 2048, 2048, 2048]","[2049, 2048, 2048, 2048, 2048, 2048, 2048]",33
1234,9507,81,211.0,186,315,2024-05-05T20:57:48.058000+00:00,92.143,False,31.261,35.147,25.735,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2049, 2048]","[2048, 2048, 2048, 2048, 2049, 2048, 2049, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",34
1234,9507,81,213.0,184,317,2024-05-05T20:59:20.258000+00:00,91.372,False,30.689,34.94,25.743,"[None, 2049, 2048, 2048, 2049, 2049, 2049, 2049, 2049]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2049, 2048, 2048, 2048]",35
1234,9507,81,214.0,182,316,2024-05-05T21:00:51.450000+00:00,92.202,False,30.955,35.397,25.85,"[None, 2048, 2048, 2048, 2049, 2049, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",36
1234,9507,81,213.0,185,315,2024-05-05T21:02:23.890000+00:00,92.035,False,31.251,34.993,25.791,"[None, 2051, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",37
1234,9507,81,211.0,185,311,2024-05-05T21:03:55.710000+00:00,91.673,False,30.798,35.011,25.864,"[None, 2048, 2048, 2048, 2048, 2049, 2049, 2049, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2049, 2049]",38
1234,9507,81,213.0,184,324,2024-05-05T21:05:27.434000+00:00,92.617,False,30.88,35.172,26.565,"[None, 2048, 2048, 2048, 2049, 2049, 2048, 2049, 2048]","[2048, 2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2049, 2049, 2048, 2048, 2048, 2064]",39
1234,9507,81,210.0,184,314,2024-05-05T21:07:00.219000+00:00,100.795,False,32.94,36.587,31.268,"[2049, 2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2049, 2048, 2048]",40
1234,9507,81,217.0,187,310,2024-05-05T21:08:40.862000+00:00,113.723,True,53.185,34.726,25.812,"[2064, 2064, 2064, 2048, 2048, 2048, 2048, 2048, 2049]","[2048, 2048, 2048, 2048, 2048, 2051, 2049, 2048, 2049]","[2049, 2048, 2048, 2049, 2049, 2048, 2048]",41
1234,9507,81,,188,317,2024-05-05T21:10:34.679000+00:00,90.643,False,30.354,34.628,25.661,"[2048, 2048, 2049, 2049, 2048, 2049, 2049, 2049, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2049, 2048, 2048, 2048, 2049, 2048, 2048]",42
1234,9507,81,216.0,188,316,2024-05-05T21:12:05.359000+00:00,90.634,False,30.384,34.629,25.621,"[None, 2048, 2048, 2048, 2048, 2049, 2049, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2049, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",43
1234,9507,81,,187,322,2024-05-05T21:13:35.876000+00:00,90.752,False,30.437,34.61,25.705,"[None, 2048, 2048, 2048, 2049, 2048, 2048, 2048, 2048]","[2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",44
1234,9507,81,213.0,186,321,2024-05-05T21:15:06.628000+00:00,91.286,False,30.569,35.073,25.644,"[None, 2048, 2048, 2048, 2048, 2049, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2049, 2049, 2049, 2049, 2048, 2048, 2048]",45
1234,9507,81,217.0,186,345,2024-05-05T21:16:37.945000+00:00,91.08,False,30.723,34.939,25.418,"[None, 2048, 2048, 2048, 2048, 2049, 2048, 2048, 2048]","[2049, 2049, 2049, 2049, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2049]",46
1234,9507,81,214.0,186,319,2024-05-05T21:18:08.875000+00:00,91.641,False,30.834,35.155,25.652,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",47
1234,9507,81,213.0,186,317,2024-05-05T21:19:40.589000+00:00,91.828,False,31.156,34.993,25.679,"[2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2049, 2049, 2049, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",48
1234,9507,81,,186,330,2024-05-05T21:21:12.399000+00:00,91.95,False,30.913,35.464,25.573,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2049, 2048, 2049, 2048, 2048, 2048, 2048]",49
1234,9507,81,214.0,186,328,2024-05-05T21:22:44.447000+00:00,92.375,False,31.33,35.35,25.695,"[2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2049, 2049, 2049, 2049, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2049]",50
1234,9507,81,213.0,185,334,2024-05-05T21:24:16.827000+00:00,92.849,False,31.961,35.313,25.575,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",51
1234,9507,81,208.0,185,308,2024-05-05T21:25:49.610000+00:00,93.862,False,32.577,35.66,25.625,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",52
1234,9507,81,210.0,185,328,2024-05-05T21:27:23.513000+00:00,92.61,False,31.675,35.281,25.654,"[2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2049, 2048, 2049, 2048, 2048, 2048, 2048]",53
1234,9507,81,,187,351,2024-05-05T21:28:56.057000+00:00,91.932,False,31.311,35.21,25.411,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",54
1234,9507,81,213.0,185,315,2024-05-05T21:30:27.951000+00:00,91.665,False,30.878,35.143,25.644,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",55
1234,9507,81,212.0,186,342,2024-05-05T21:31:59.713000+00:00,92.054,False,31.051,35.296,25.707,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2051, 2049, 2048, 2048, 2048, 2048, 0]",56
1234,9507,81,215.0,188,335,2024-05-05T21:33:31.762000+00:00,92.15,False,31.193,35.351,25.606,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 0, 0, 0, 0, 0, 0]",57
